Time,Lwristvertdrift,Rwristvertdrift,Lwristlatdrift,Rwristlatdrift,Lwristantdrift,Rwristantdrift,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,KneeAngle,ContKneeAngle,LThoraxAngles:Z,LPelvisAngles:Z,Pelvis drop,Paddle Angles,L wrist vert drift,R wrist vert drift,L wrist hzntl drift,R wrist hzntl drift,L wrist ant drift,R wrist ant drift,PelSholSep,ContPelSholSep,LSHOXvel,LELBXvel,LWRAXvel,RSHOXvel,RELBXvel,RWRAXvel,LASIXvel,RASIXvel,LKNEZvel,RKNEZvel,LPADXvel,RPADXvel,PelvisXvel,PelvisYvel,PelvisZvel,ThoraxXvel,ThoraxYvel,ThoraxZvel,PelSholSepvel,KneeXvel,KneeYvel,KneeZvel,ContPelvisXvel,ContPelvisYvel,ContPelvisZvel,ContThoraxXvel,ContThoraxYvel,ContThoraxZvel,ContPelSholSepvel,ContKneeXvel,ContKneeYvel,ContKneeZvel,PadlatL1,PadLatR1,PadlatL2,PadlatR2,PadlatL3,PadlatR3,PadlatL4,PadlatR4,LWvert_Max,LWvert_Min,LWvert_ROM,LWvert_at opp catch,LWvert_at catch,RWvert_Max,RWvert_Min,RWvert_ROM,RWvert_at opp catch,RWvert_at catch,LWlat_Max,LWlat_Min,LWlat_ROM,LWlat_at opp catch,LWlat_at catch,RWlat_Max,RWlat_Min,RWlat_ROM,RWlat_at opp catch,RWlat_at catch,LWant_Max,LWant_Min,LWant_ROM,LWant_at opp catch,LWant_at catch,RWant_Max,RWant_Min,RWant_ROM,RWant_at opp catch,RWant_at catch,ThorMax,ThoraxMin,ThoraxRoM,ThorEnd,ThorOppCatch,PelvMax,PelvaxMin,PelvaxRoM,PelvEnd,PelvOppCatch,KneeMax,KneeaxMin,KneeaxRoM,KneeEnd,KneeOppCatch,LeftCatchPCavg,RightCatchPCavg,LeftEndPCavg,RightEndPCavg,boatangle,LkneeAngleStatic,RkneeAngleStatic
0,-188.25,-200.75,90.431,249.236,-410.07,105.47,34.6592,25.7428,22.9983,8.84788,-5.38198,25.17617958,-423.245,-3.4,-28.212,142.138,-360.52,-122.26,-14.15042,14.15042,187.5,1522.5,1446.25,-448.75,-1753.75,-1921.25,173.75,-128.75,-265.75,423.125,4721.25,-5571.25,-14.235,44.84375,-79.39125,14.025,-10.22625,-177.4,98.00875,-58.425,-70.12375,23.45,-14.235,-44.84375,79.39125,14.025,10.22625,177.4,-98.00875,124.525,44.4125,18.3625,37.7019,25.4558,15.0047,4.20801,-3.83713,21.62367002,-20.99,-440.229,-157.543,39.025,-160.54,-354.29,-10.79669,10.79669,-470,-1886.25,-1856.25,176.25,1347.5,1328.75,-100,165,273.375,-213.75,-5672.5,4347.5,-5.12875,44.1525,-65.62125,2.725,-8.9025,-134.175,68.55375,-56.7125,-56.6,20.2,-5.12875,-44.1525,65.62125,2.725,8.9025,134.175,-68.55375,103.8625,1.23125,27.2,35.1442,27.5541,24.105,9.26821,-6.77831,25.98332005,-430.9,-11.99,-42.893,125.904,-364.68,-123.23,-14.83679,14.83679,225,1705,1557.5,-491.25,-1790,-1941.25,156.25,-172.5,-198.125,341.25,4597.5,-5740,-11.0025,41.31125,-83.04,-2.4375,-1.0525,-191.15,108.11,-56.9125,-39.41125,44.9125,-11.0025,-41.31125,83.04,-2.4375,1.0525,191.15,-108.11,96.4625,40.3125,-9.3,37.6763,24.8494,16.8124,4.2633,-4.26231,24.02801459,-19.84,-435.506,-163.94,29.747,-134.23,-351.97,-12.5491,12.5491,-460,-2041.25,-1905,252.5,1432.5,1326.25,-151.25,165,308.25,-228.125,-5910,4201.25,-16.28375,67.01125,-76.16625,-23.6125,-15.6525,-140.5,64.33375,-85.55,-23.4125,1.45,-16.28375,-67.01125,76.16625,-23.6125,15.6525,140.5,-64.33375,126.45,-9.12,67.55,35.5839,25.786,25.6714,9.9806,-6.14615,27.24837151,-421.329,2.87,-25.704,134.52,-365.79,-108.38,-15.6908,15.6908,262.5,1540,1386.25,-438.75,-1955,-2178.75,185,-131.25,-279.75,429.25,4452.5,-6093.75,-11.70625,30.56,-83.93,2.05,-8.105,-207.425,123.495,-67.525,-55.23,5.15,-11.70625,-30.56,83.93,2.05,8.105,207.425,-123.495,127.3875,36.575,21.625,37.3329,25.9877,16.5759,4.19792,-3.57893,22.12019132,-11.56,-432.973,-152.536,42.734,-139.78,-342.17,-12.37798,12.37798,-452.5,-1915,-1986.25,295,1528.75,1453.75,-85,196.25,246,-191.25,-6001.25,4283.75,-11.85,50.8525,-68.90375,-2.3375,-31.2875,-135.9375,67.03375,-73.6625,-25.05,-5.975,-11.85,-50.8525,68.90375,-2.3375,31.2875,135.9375,-67.03375,105.5125,-27.05625,57.875,35.655,26.3966,24.0636,9.83192,-7.68035,25.79120027,-428.491,1.54,-23.686,134.007,-373.9,-124.66,-14.23168,14.23168,200,1517.5,1460,-416.25,-1835,-1861.25,181.25,-143.75,-259.25,456.25,4472.5,-5570,-10.4575,39.72,-84.0425,14.1875,-8.14625,-176.25,92.2075,-79.75,-20.59875,-36.575,-10.4575,-39.72,84.0425,14.1875,8.14625,176.25,-92.2075,136.85,24.45,21.8125,36.0028,26.8555,13.8525,2.29046,-3.43361,22.04629453,-11.47,-435.314,-168.27,34.629,-159.85,-352.41,-11.56204,11.56204,-446.25,-2205,-1943.75,230,1438.75,1331.25,-137.5,168.75,257.375,-210.875,-5768.75,4288.75,-10.65625,62.21375,-73.6525,-11.3125,-8.5875,-157.8125,84.16,-66.45,-72.4125,4.4125,-10.65625,-62.21375,73.6525,-11.3125,8.5875,157.8125,-84.16,103.9125,-18.96125,66.9,60.25742499,60.65671623,59.71764697,60.50889912,60.75646038,60.50021107,61.85114336,60.69269743,-7.6096,-586.78864,579.17904,-22.9916,-423.245,-3.4,-621.0742,617.6742,-422.685,-3.4,125.345,-292.2106,417.5556,-154.44484,-28.212,276.33316,-101.32312,377.65628,31.534,142.138,110.3828,-422.3964,532.7792,-165.6448,-360.52,129.4124,-416.896,546.3084,-364.52,-122.26,40.61392,-29.879664,52.877964,-16.221588,-14.604884,16.422872,-9.2622188,18.1100988,-7.7901648,-4.0225884,40.952692,5.8537032,28.8054968,6.0078524,25.749632,49,51,22,21,0.666346303,-4.98279,-1.32445
1,-189.48,-191.78,89.801,247.661,-410.68,104.68,34.045556,27.029288,21.056192,7.971038,-4.8800204,20.74042726,-446.8824,-7.0024,-38.8358,130.47224,-343.3948,-142.1944,-13.085154,13.085154,236.4,1698.35,1614.55,-507.75,-1722.25,-1936.9,175.4,-156.35,-249.225,394.74,4344.2,-5743.3,-18.6805,42.7874,-86.5121,0.383,-11.703025,-186.6965,100.1844,-63.71,-61.70495,30.9545,-18.6805,-42.7874,86.5121,0.383,11.703025,186.6965,-100.1844,100.576,53.7375,6.3835,36.858143,26.533225,13.475166,3.4686233,-3.2691198,17.35063805,-29.3398,-464.30046,-145.80153,49.64983,-179.9403,-338.2038,-10.0065427,10.0065427,-488.1875,-1803.975,-1880.8875,177.175,1526.2625,1509.3,-84.5125,191.125,266.75125,-216.255,-5856.4875,4229.0625,-3.8186125,56.113025,-64.888325,-3.278625,-6.88505,-148.78925,83.900925,-76.084375,-32.652625,0.18775,-3.8186125,-56.113025,64.888325,-3.278625,6.88505,148.78925,-83.900925,100.0855,-4.442775,17.420625,34.441838,28.504139,21.842438,8.323893,-6.2334323,21.67442669,-454.9218,-18.6764,-55.45527,116.10458,-346.6183,-143.1664,-13.518545,13.518545,240.8625,1886.4375,1676.4625,-552.2625,-1739.1375,-1981.4125,153.6625,-205.65,-190.9025,309.5625,4239.9125,-5744.3875,-6.83505,64.5016125,-87.1047125,11.339625,10.5196,-222.153625,135.0489125,-69.01075,-28.01455,12.045625,-6.83505,-64.5016125,87.1047125,11.339625,-10.5196,222.153625,-135.0489125,76.005375,58.1675,-32.565875,36.558186,26.224717,15.079426,3.386148,-3.5386206,19.72470815,-26.5596,-458.22042,-152.9268,40.71364,-153.8925,-336.4514,-11.693278,11.693278,-515.2625,-1954.3,-1930.1,273.7125,1583.8875,1465.225,-133.3625,215.6,316.635,-279.25875,-5948.5375,4326.325,-8.732125,67.3710625,-83.186275,-8.39175,-9.07375,-171.233,88.046725,-111.62275,-14.235625,-4.45625,-8.732125,-67.3710625,83.186275,-8.39175,9.07375,171.233,-88.046725,129.072375,-13.5875,75.261,34.758492,27.091336,23.329805,9.008805,-5.7523262,22.80868858,-445.02902,-1.3495,-40.10853,122.07032,-350.1038,-131.7423,-14.321,14.321,272.7625,1694.325,1497.425,-487.2875,-1919.725,-2215.9,193.1,-137.2375,-288.40125,402.355,4163.0625,-6126.275,-22.01315,34.5186375,-88.4441375,17.051125,3.3225375,-226.681625,138.2374875,-70.360125,-55.8503875,9.642125,-22.01315,-34.5186375,88.4441375,17.051125,-3.3225375,226.681625,-138.2374875,110.05575,45.356125,2.045875,36.613535,27.136534,14.97787,3.546695,-2.921105,17.73843423,-17.097,-456.2559,-140.86521,54.43743,-161.0815,-324.8272,-11.431175,11.431175,-447.1375,-1851.7625,-2059.275,321.7375,1687.6375,1547.55,-73.025,210.9,273.40875,-243.56,-6124.95,4194.7125,-27.493625,68.65845,-65.25455,-18.399,-14.1976625,-170.696375,105.441825,-94.669875,-14.305625,37.65575,-27.493625,-68.65845,65.25455,-18.399,14.1976625,170.696375,-105.441825,102.050375,-18.1081,53.01525,34.667736,27.649375,21.927619,8.9915215,-7.2897313,21.52456101,-452.07842,-3.4536,-34.56494,123.09161,-356.379,-144.0533,-12.9360975,12.9360975,226.4875,1712.9875,1616.5625,-481.5875,-1708.175,-1945.8875,181.0875,-147.875,-299.95875,408.7975,4182.2875,-5654.1375,-20.048075,22.853025,-86.79805,20.949375,3.68070625,-196.318125,109.520075,-94.8245,-3.7914375,-6.170875,-20.048075,-22.853025,86.79805,20.949375,-3.68070625,196.318125,-109.520075,109.59175,25.413,-3.24475,35.30442,27.974112,12.037512,1.5033808,-2.7906596,17.72366783,-19.91,-460.3276,-154.429,45.69616,-180.2008,-336.5972,-10.5341312,10.5341312,-520.5,-2082.6,-1940.3,327.85,1587.95,1481.9,-115.8,164.7,255.02,-193.82,-5720.8,4236.5,-15.6503,65.4056,-65.6969,-8.421,-4.81815,-175.5445,109.8476,-60.262,-90.7965,-8.833,-15.6503,-65.4056,65.6969,-8.421,4.81815,175.5445,-109.8476,106.1285,-31.52305,82.3475,61.1987204,61.41495277,60.26486187,61.11635498,61.28169939,61.20330348,62.50509253,61.72139578,-11.9376,-609.35104,597.41344,-459.32776,-20.99,-6.6601,-621.3494,614.6893,-13.13,-440.229,125.03521,-278.849746,403.884956,-57.90177,-157.543,276.33556,-117.21984,393.5554,124.189,39.025,125.6902,-422.5724,548.2626,-343.0651,-160.54,129.5287,-414.4988,544.0275,-126.855,-354.29,31.653336,-40.62595,55.63065,-26.250353,-23.72335,9.7139972,-16.40456,20.61257,-13.509012,-9.087395,42.978795,-2.12504,39.82694,-2.0891705,27.7221,,,,,,,
2,-190.75,-183.21,89.101,246.263,-411.24,103.46,33.216208,28.230732,18.837252,7.0470116,-4.4308944,16.55369128,-468.74352,-13.7552,-50.5088,117.35164,-325.302,-162.5952,-11.7902404,11.7902404,284.55,1818.85,1620.2,-528.9,-1674.8,-1932.7,167.7,-159.3,-227.895,408.46,4264.55,-5442,-14.10505,34.79865,-84.05765,2.841,-19.61789,-208.445,124.38735,-66.616,-48.27845,20.131,-14.10505,-34.79865,84.05765,2.841,19.61789,208.445,-124.38735,117.126,44.2415,25.518,35.894008,27.482114,11.769188,2.7303306,-2.5992744,13.22866241,-40.4452,-487.96268,-133.43512,59.68476,-199.6702,-320.98,-9.0388574,9.0388574,-524.725,-1727.8,-1925.475,240.125,1675.625,1582.025,-103.55,226.75,237.7075,-414.87,-5672.925,4166.525,-7.175475,64.34175,-79.3061,6.9835,-12.85245,-166.918,87.6119,-177.18325,53.593,17.631,-7.175475,-64.34175,79.3061,6.9835,12.85245,166.918,-87.6119,84.84275,8.431775,22.6295,33.56974,29.262014,19.53017,7.3849002,-5.7114784,17.5902725,-477.27258,-28.061,-68.0064,105.59026,-328.6534,-162.5734,-12.1452698,12.1452698,269.525,1877.7,1598.075,-576.2,-1643.275,-1884.675,171.075,-172.075,-171.2425,317.8575,4113.45,-5254.1,-12.35695,34.83125,-85.7755,0.804,-7.76915,-211.5465,125.771,-83.21725,12.513525,-26.6155,-12.35695,-34.83125,85.7755,0.804,7.76915,211.5465,-125.771,79.4075,43.06625,-33.689,35.521138,27.58637,13.192476,2.5256108,-2.7889732,15.57289117,-36.1642,-481.24074,-141.51812,51.35498,-174.01,-319.7036,-10.6668652,10.6668652,-523.45,-1837.1,-1949.35,291.425,1657.275,1493.5,-132.45,228.85,298.01,-326.41,-5724.55,4046.425,-5.5175,65.4577,-87.31545,-3.41125,-9.05475,-179.982,92.66655,-98.61775,-48.24125,53.21,-5.5175,-65.4577,87.31545,-3.41125,9.05475,179.982,-92.66655,122.068,-15.330375,81.25875,33.953648,28.305304,20.913538,7.9952206,-5.3256554,18.65407114,-467.83554,-9.888,-54.4316,110.7553,-333.8276,-154.0232,-12.9183174,12.9183174,283.275,1758.925,1477.625,-578.975,-1882.3,-2128.925,234.95,-159.35,-284.9725,393.67,4024.025,-5673.2,-21.942,40.59275,-101.263225,2.21425,-15.01625,-223.044,121.780775,-93.774,-30.8667,-27.714,-21.942,-40.59275,101.263225,2.21425,15.01625,223.044,-121.780775,111.66925,45.03125,17.041,35.603418,28.2292,12.984348,2.7604276,-2.2797718,13.52303329,-26.1916,-478.1445,-128.80308,66.00582,-182.6616,-307.7866,-10.2239204,10.2239204,-483,-1745.025,-2061.85,341.775,1745.85,1559.65,-84.875,207.175,269.3,-299.38,-5875.9,4083.55,-8.1955,50.03155,-70.37505,3.01475,-2.81125,-190.98625,120.6112,-85.94975,-44.14425,53.27675,-8.1955,-50.03155,70.37505,3.01475,2.81125,190.98625,-120.6112,98.934,-17.1191,79.6585,33.488692,28.725132,19.769044,7.9830894,-6.9819068,17.49910637,-474.2586,-11.2648,-45.80058,110.87852,-338.3962,-164.5024,-11.7859546,11.7859546,226.125,1792.8,1586,-531.525,-1705.625,-1942.425,185.175,-172.35,-314.13,393.7325,4021.125,-5339.05,-15.5683,36.208325,-91.796575,4.38975,-11.0766,-203.90375,112.107175,-109.99525,-3.7569,-68.809,-15.5683,-36.208325,91.796575,4.38975,11.0766,203.90375,-112.107175,102.6625,41.169,5.10075,34.475312,29.01484,10.0105084,0.65192464,-1.9305768,13.64302709,-31.994,-485.31952,-139.78796,56.478,-200.422,-319.892,-9.35858376,9.35858376,-538.1,-1927.15,-1916.8,342.45,1658.3,1548.75,-142.65,216.8,243.425,-251.16,-5479.65,4073.3,-13.253,82.20725,-84.425045,0.3975,-2.5668,-205.53145,121.106405,-110.567,-34.0555,-36.664,-13.253,-82.20725,84.425045,0.3975,2.5668,205.53145,-121.106405,94.3465,-15.0258,50.395,61.96264486,62.03265584,60.81315425,61.62718866,61.65749895,61.79453877,62.98074907,62.61558885,-12.7989,-609.1998,596.4009,-20.2865,-430.9,5.5603,-622.13215,627.69245,-414.834,-11.99,129.35386,-279.01321,408.36707,-163.14048,-42.893,280.78256,-117.28351,398.06607,18.738,125.904,126.1205,-413.116,539.2365,-135.6265,-364.68,133.4724,-414.5209,547.9933,-363.775,-123.23,40.05187,-31.64214,55.74714,-18.445648,-16.702219,15.947508,-9.7027828,18.9709928,-8.5413718,-4.2050802,42.062555,4.3872796,30.7569204,4.5018618,24.942367,,,,,,,
3,-192,-174.77,88.031,244.592,-411.76,102.45,32.402924,29.436896,16.606676,6.0700036,-4.0790728,12.64197336,-488.82428,-23.6668,-64.10228,103.02568,-307.1644,-182.5452,-10.5366724,10.5366724,314.35,1828.2,1569.3,-582.3,-1651.3,-1822.25,177.3,-161.25,-223.815,385.98,4118.85,-5057.1,-22.38905,45.5886,-86.5968,1.4345,-20.079885,-205.6305,119.0337,-91.5535,-6.744,-36.819,-22.38905,-45.5886,86.5968,1.4345,20.079885,205.6305,-119.0337,104.1235,49.184,24.9975,35.210837,28.384344,9.8995468,1.8284399,-1.8514121,9.297859845,-53.5142,-510.69139,-119.25041,69.86533,-219.1096,-303.4789,-8.0711069,8.0711069,-539.8875,-1639.3125,-1821.275,261.3,1697.3375,1551.8,-97.0125,246.7875,233.605,250.55625,-5341.5875,4101.3375,-4.21675,56.7354,-83.86005,6.841,-12.410625,-167.269925,83.409875,188.291375,-321.446625,-64.12225,-4.21675,-56.7354,83.86005,6.841,12.410625,167.269925,-83.409875,73.787,18.5865875,8.2945,32.526676,30.027375,17.307932,6.4366888,-5.2512499,13.84118727,-498.47425,-40.0257,-80.45007,92.98487,-311.5772,-181.1957,-10.8712432,10.8712432,258.1375,1782.8625,1482.6625,-647.2125,-1611.45,-1724.025,203.3375,-179.65,-202.4325,321.26625,4025.375,-4812.2625,-3.116875,54.5001125,-91.9556625,0.86225,-24.17985,-180.21125,88.2555875,-111.51575,17.4479875,-86.261,-3.116875,-54.5001125,91.9556625,0.86225,24.17985,180.21125,-88.2555875,82.654125,47.473625,-40.393625,34.110975,28.801406,11.235376,1.6176045,-2.0789621,11.70615431,-48.1195,-503.72248,-128.81213,62.33149,-193.8393,-303.6568,-9.6177715,9.6177715,-574.275,-1707.925,-1877.95,270,1674.3,1454.175,-104.475,235.3,277.665,-347.98125,-5301.9875,4016.775,-7.9645,69.061325,-80.59166125,6.86775,-16.6051375,-179.1623375,98.57067625,-90.894125,-123.7165,71.922125,-7.9645,-69.061325,80.59166125,6.86775,16.6051375,179.1623375,-98.57067625,110.1855,-8.23855,78.161375,32.956502,29.407555,18.559948,6.8613427,-4.956687,14.83024925,-488.35845,-20.9471,-69.75658,97.80774,-318.141,-175.458,-11.6986053,11.6986053,285.2875,1697.1375,1377.9875,-629.8,-1831.4125,-1949.975,242.3,-179.1,-281.00625,368.28875,3936.125,-5069.4375,-16.9243125,50.035275,-108.99715,16.458625,-24.8510125,-216.258,107.26085,-92.489875,-3.2649625,3.720625,-16.9243125,-50.035275,108.99715,16.458625,24.8510125,216.258,-107.26085,105.382125,47.49725,31.482625,34.788894,29.298885,10.861012,1.9657674,-1.7068947,9.548241162,-37.9932,-499.2425,-116.07801,77.34081,-203.6167,-291.2782,-8.8952446,8.8952446,-525.1,-1668.1625,-1929.7,389.95,1755.1125,1484.85,-79.1875,225.925,292.2175,-296.375,-5489,4012.35,-4.0095,45.0100875,-75.267575,4.19475,-12.07875,-186.8086375,111.5410625,-65.8305,-113.669875,48.360875,-4.0095,-45.0100875,75.267575,4.19475,12.07875,186.8086375,-111.5410625,97.48725,-1.17445,79.18825,32.346206,29.849528,17.538154,7.0064588,-6.5950678,13.76609342,-494.90817,-21.8041,-58.8266,98.54648,-321.1248,-183.9287,-10.5316952,10.5316952,243.2125,1779.775,1462.275,-584.8625,-1648.275,-1769.675,193.725,-181.075,-301.205,399.7375,3994.6875,-4906.3375,-13.4435,36.28965,-96.6339125,-2.905625,-20.9917375,-200.476625,103.8427125,-107.16125,2.0229125,-59.22225,-13.4435,-36.28965,96.6339125,-2.905625,20.9917375,200.476625,-103.8427125,99.765125,56.076,0.997875,32.841412,30.106368,7.725974,-0.26093176,-1.1128512,9.841569483,-47.7288,-509.74204,-124.95752,68.57156,-220.1512,-303.2348,-7.98690576,7.98690576,-565,-1806.1,-1794.15,327.35,1700.95,1535.05,-143.5,223.3,268.51,-284.985,-5041.6,3945.15,-16.612,80.029305,-86.678505,6.9135,-35.353,-200.26745,113.588945,-118.3695,-41.502,10.0075,-16.612,-80.029305,86.678505,6.9135,35.353,200.26745,-113.588945,100.9185,-10.7632,60.527,62.5543492,62.4753231,61.26811209,61.95200407,61.96714027,62.26478585,63.3422483,63.25316048,-4.8152,-600.2632,595.448,-19.84,-458.04704,5.5356,-622.16274,627.69834,4.4352,-435.506,129.38844,-294.262642,423.651082,-163.94,-47.89446,280.74304,-97.9099,378.65294,139.29674,29.747,112.264,-413.1526,525.4166,-134.23,-340.96,133.4496,-416.7546,550.2042,-98.9914,-351.97,29.741007,-40.044308,56.856708,-24.446322,-26.646549,9.2253484,-15.941846,20.205146,-12.224498,-10.365717,43.23376,1.0268272,36.6494728,1.3992266,25.187413,,,,,,,
