Time,Lwristvertdrift,Rwristvertdrift,Lwristlatdrift,Rwristlatdrift,Lwristantdrift,Rwristantdrift,LS1_LkneeAngle(REL),LS1_RkneeAngle(REL),LS1_LThoraxAngles:Z,LS1_LPelvisAngles:Z,LS1_Pelvis drop,LS1_Paddle Angles,LS1_L wrist vert drift,LS1_R wrist vert drift,LS1_L wrist hzntl drift,LS1_R wrist hzntl drift,LS1_L wrist ant drift,LS1_R wrist ant drift,LS1_RPelSholSep,LS1_LPelSholSep,LS1_LSHOXvel,LS1_LELBXvel,LS1_LWRAXvel,LS1_RSHOXvel,LS1_RELBXvel,LS1_RWRAXvel,LS1_LASIXvel,LS1_RASIXvel,LS1_LKNEZvel,LS1_RKNEZvel,LS1_LPADXvel,LS1_RPADXvel,LS1_RPelvisXvel,LS1_RPelvisYvel,LS1_RPelvisZvel,LS1_RThoraxXvel,LS1_RThoraxYvel,LS1_RThoraxZvel,LS1_RPelSholSepvel,LS1_LPelSholSepvel,LS1_RKneeXvel,LS1_RKneeYvel,LS1_RKneeZvel,LS1_LPelvisXvel,LS1_LPelvisYvel,LS1_LPelvisZvel,LS1_LThoraxXvel,LS1_LThoraxYvel,LS1_LThoraxZvel,LS1_LKneeXvel,LS1_LKneeYvel,LS1_LKneeZvel,RS1_LkneeAngle(REL),RS1_RkneeAngle(REL),RS1_LThoraxAngles:Z,RS1_LPelvisAngles:Z,RS1_Pelvis drop,RS1_Paddle Angles,RS1_L wrist vert drift,RS1_R wrist vert drift,RS1_L wrist hzntl drift,RS1_R wrist hzntl drift,RS1_L wrist ant drift,RS1_R wrist ant drift,RS1_RPelSholSep,RS1_LPelSholSep,RS1_LSHOXvel,RS1_LELBXvel,RS1_LWRAXvel,RS1_RSHOXvel,RS1_RELBXvel,RS1_RWRAXvel,RS1_LASIXvel,RS1_RASIXvel,RS1_LKNEZvel,RS1_RKNEZvel,RS1_LPADXvel,RS1_RPADXvel,RS1_RPelvisXvel,RS1_RPelvisYvel,RS1_RPelvisZvel,RS1_RThoraxXvel,RS1_RThoraxYvel,RS1_RThoraxZvel,RS1_RPelSholSepvel,RS1_LPelSholSepvel,RS1_RKneeXvel,RS1_RKneeYvel,RS1_RKneeZvel,RS1_LPelvisXvel,RS1_LPelvisYvel,RS1_LPelvisZvel,RS1_LThoraxXvel,RS1_LThoraxYvel,RS1_LThoraxZvel,RS1_LKneeXvel,RS1_LKneeYvel,RS1_LKneeZvel,LS2_LkneeAngle(REL),LS2_RkneeAngle(REL),LS2_LThoraxAngles:Z,LS2_LPelvisAngles:Z,LS2_Pelvis drop,LS2_Paddle Angles,LS2_L wrist vert drift,LS2_R wrist vert drift,LS2_L wrist hzntl drift,LS2_R wrist hzntl drift,LS2_L wrist ant drift,LS2_R wrist ant drift,LS2_RPelSholSep,LS2_LPelSholSep,LS2_LSHOXvel,LS2_LELBXvel,LS2_LWRAXvel,LS2_RSHOXvel,LS2_RELBXvel,LS2_RWRAXvel,LS2_LASIXvel,LS2_RASIXvel,LS2_LKNEZvel,LS2_RKNEZvel,LS2_LPADXvel,LS2_RPADXvel,LS2_RPelvisXvel,LS2_RPelvisYvel,LS2_RPelvisZvel,LS2_RThoraxXvel,LS2_RThoraxYvel,LS2_RThoraxZvel,LS2_RPelSholSepvel,LS2_LPelSholSepvel,LS2_RKneeXvel,LS2_RKneeYvel,LS2_RKneeZvel,LS2_LPelvisXvel,LS2_LPelvisYvel,LS2_LPelvisZvel,LS2_LThoraxXvel,LS2_LThoraxYvel,LS2_LThoraxZvel,LS2_LKneeXvel,LS2_LKneeYvel,LS2_LKneeZvel,RS2_LkneeAngle(REL),RS2_RkneeAngle(REL),RS2_LThoraxAngles:Z,RS2_LPelvisAngles:Z,RS2_Pelvis drop,RS2_Paddle Angles,RS2_L wrist vert drift,RS2_R wrist vert drift,RS2_L wrist hzntl drift,RS2_R wrist hzntl drift,RS2_L wrist ant drift,RS2_R wrist ant drift,RS2_RPelSholSep,RS2_LPelSholSep,RS2_LSHOXvel,RS2_LELBXvel,RS2_LWRAXvel,RS2_RSHOXvel,RS2_RELBXvel,RS2_RWRAXvel,RS2_LASIXvel,RS2_RASIXvel,RS2_LKNEZvel,RS2_RKNEZvel,RS2_LPADXvel,RS2_RPADXvel,RS2_RPelvisXvel,RS2_RPelvisYvel,RS2_RPelvisZvel,RS2_RThoraxXvel,RS2_RThoraxYvel,RS2_RThoraxZvel,RS2_RPelSholSepvel,RS2_LPelSholSepvel,RS2_RKneeXvel,RS2_RKneeYvel,RS2_RKneeZvel,RS2_LPelvisXvel,RS2_LPelvisYvel,RS2_LPelvisZvel,RS2_LThoraxXvel,RS2_LThoraxYvel,RS2_LThoraxZvel,RS2_LKneeXvel,RS2_LKneeYvel,RS2_LKneeZvel,LS3_LkneeAngle(REL),LS3_RkneeAngle(REL),LS3_LThoraxAngles:Z,LS3_LPelvisAngles:Z,LS3_Pelvis drop,LS3_Paddle Angles,LS3_L wrist vert drift,LS3_R wrist vert drift,LS3_L wrist hzntl drift,LS3_R wrist hzntl drift,LS3_L wrist ant drift,LS3_R wrist ant drift,LS3_RPelSholSep,LS3_LPelSholSep,LS3_LSHOXvel,LS3_LELBXvel,LS3_LWRAXvel,LS3_RSHOXvel,LS3_RELBXvel,LS3_RWRAXvel,LS3_LASIXvel,LS3_RASIXvel,LS3_LKNEZvel,LS3_RKNEZvel,LS3_LPADXvel,LS3_RPADXvel,LS3_RPelvisXvel,LS3_RPelvisYvel,LS3_RPelvisZvel,LS3_RThoraxXvel,LS3_RThoraxYvel,LS3_RThoraxZvel,LS3_RPelSholSepvel,LS3_LPelSholSepvel,LS3_RKneeXvel,LS3_RKneeYvel,LS3_RKneeZvel,LS3_LPelvisXvel,LS3_LPelvisYvel,LS3_LPelvisZvel,LS3_LThoraxXvel,LS3_LThoraxYvel,LS3_LThoraxZvel,LS3_LKneeXvel,LS3_LKneeYvel,LS3_LKneeZvel,RS3_LkneeAngle(REL),RS3_RkneeAngle(REL),RS3_LThoraxAngles:Z,RS3_LPelvisAngles:Z,RS3_Pelvis drop,RS3_Paddle Angles,RS3_L wrist vert drift,RS3_R wrist vert drift,RS3_L wrist hzntl drift,RS3_R wrist hzntl drift,RS3_L wrist ant drift,RS3_R wrist ant drift,RS3_RPelSholSep,RS3_LPelSholSep,RS3_LSHOXvel,RS3_LELBXvel,RS3_LWRAXvel,RS3_RSHOXvel,RS3_RELBXvel,RS3_RWRAXvel,RS3_LASIXvel,RS3_RASIXvel,RS3_LKNEZvel,RS3_RKNEZvel,RS3_LPADXvel,RS3_RPADXvel,RS3_RPelvisXvel,RS3_RPelvisYvel,RS3_RPelvisZvel,RS3_RThoraxXvel,RS3_RThoraxYvel,RS3_RThoraxZvel,RS3_RPelSholSepvel,RS3_LPelSholSepvel,RS3_RKneeXvel,RS3_RKneeYvel,RS3_RKneeZvel,RS3_LPelvisXvel,RS3_LPelvisYvel,RS3_LPelvisZvel,RS3_LThoraxXvel,RS3_LThoraxYvel,RS3_LThoraxZvel,RS3_LKneeXvel,RS3_LKneeYvel,RS3_LKneeZvel,LS4_LkneeAngle(REL),LS4_RkneeAngle(REL),LS4_LThoraxAngles:Z,LS4_LPelvisAngles:Z,LS4_Pelvis drop,LS4_Paddle Angles,LS4_L wrist vert drift,LS4_R wrist vert drift,LS4_L wrist hzntl drift,LS4_R wrist hzntl drift,LS4_L wrist ant drift,LS4_R wrist ant drift,LS4_RPelSholSep,LS4_LPelSholSep,LS4_LSHOXvel,LS4_LELBXvel,LS4_LWRAXvel,LS4_RSHOXvel,LS4_RELBXvel,LS4_RWRAXvel,LS4_LASIXvel,LS4_RASIXvel,LS4_LKNEZvel,LS4_RKNEZvel,LS4_LPADXvel,LS4_RPADXvel,LS4_RPelvisXvel,LS4_RPelvisYvel,LS4_RPelvisZvel,LS4_RThoraxXvel,LS4_RThoraxYvel,LS4_RThoraxZvel,LS4_RPelSholSepvel,LS4_LPelSholSepvel,LS4_RKneeXvel,LS4_RKneeYvel,LS4_RKneeZvel,LS4_LPelvisXvel,LS4_LPelvisYvel,LS4_LPelvisZvel,LS4_LThoraxXvel,LS4_LThoraxYvel,LS4_LThoraxZvel,LS4_LKneeXvel,LS4_LKneeYvel,LS4_LKneeZvel,RS4_LkneeAngle(REL),RS4_RkneeAngle(REL),RS4_LThoraxAngles:Z,RS4_LPelvisAngles:Z,RS4_Pelvis drop,RS4_Paddle Angles,RS4_L wrist vert drift,RS4_R wrist vert drift,RS4_L wrist hzntl drift,RS4_R wrist hzntl drift,RS4_L wrist ant drift,RS4_R wrist ant drift,RS4_RPelSholSep,RS4_LPelSholSep,RS4_LSHOXvel,RS4_LELBXvel,RS4_LWRAXvel,RS4_RSHOXvel,RS4_RELBXvel,RS4_RWRAXvel,RS4_LASIXvel,RS4_RASIXvel,RS4_LKNEZvel,RS4_RKNEZvel,RS4_LPADXvel,RS4_RPADXvel,RS4_RPelvisXvel,RS4_RPelvisYvel,RS4_RPelvisZvel,RS4_RThoraxXvel,RS4_RThoraxYvel,RS4_RThoraxZvel,RS4_RPelSholSepvel,RS4_LPelSholSepvel,RS4_RKneeXvel,RS4_RKneeYvel,RS4_RKneeZvel,RS4_LPelvisXvel,RS4_LPelvisYvel,RS4_LPelvisZvel,RS4_LThoraxXvel,RS4_LThoraxYvel,RS4_LThoraxZvel,RS4_LKneeXvel,RS4_LKneeYvel,RS4_LKneeZvel,PadlatL1,PadLatR1,PadlatL2,PadlatR2,PadlatL3,PadlatR3,PadlatL4,PadlatR4,LWvert_Max,LWvert_Min,LWvert_ROM,LWvert_at opp catch,LWvert_at catch,RWvert_Max,RWvert_Min,RWvert_ROM,RWvert_at opp catch,RWvert_at catch,LWlat_Max,LWlat_Min,LWlat_ROM,LWlat_at opp catch,LWlat_at catch,RWlat_Max,RWlat_Min,RWlat_ROM,RWlat_at opp catch,RWlat_at catch,LWant_Max,LWant_Min,LWant_ROM,LWant_at opp catch,LWant_at catch,RWant_Max,RWant_Min,RWant_ROM,RWant_at opp catch,RWant_at catch,ThorMax,ThoraxMin,ThoraxRoM,ThorEnd,ThorOppCatch,PelvMax,PelvaxMin,PelvaxRoM,PelvEnd,PelvOppCatch,KneeMax,KneeaxMin,KneeaxRoM,KneeEnd,KneeOppCatch,LeftCatchPCavg,RightCatchPCavg,LeftEndPCavg,RightEndPCavg,boatangle
0,-196.47,-151.01,155.731,267.078,-394.52,143.46,34.9594,27.1125,21.4573,8.58123,-6.1265,23.75024609,-418.131,7.44,-14.155,160.333,-353.1,-134.9,12.87607,-12.87607,176.25,1420,1125,-537.5,-1923.75,-2148.75,212.5,-182.5,-234.125,432.75,3958.75,-5605,-6.9875,-54.19125,98.72,16.9125,4.52125,191.1375,-92.4175,92.4175,128.5875,40.3875,7.7875,-6.9875,54.19125,-98.72,16.9125,-4.52125,-191.1375,-111.85,27.75875,-66.2875,24.5379,39.2128,17.1174,6.07287,-4.937,23.55914933,-22.63,-441.023,-167.986,27.489,-140.32,-337.74,-11.04453,11.04453,-361.25,-1928.75,-1860,282.5,1507.5,1301.25,-77.5,247.5,286,-232.75,-5408.75,3878.75,-11.3375,59.24375,-77.93,2.2125,-5.3,-160.9125,82.9825,-82.9825,-92.4375,-17.625,-19.75,-11.3375,-59.24375,77.93,2.2125,5.3,160.9125,92.875,11.0525,12.4,36.2388,26.0256,23.6111,9.45412,-6.26271,24.4384754,-415.595,10.6,-7.984,162.103,-353.94,-128.04,14.15698,-14.15698,212.5,1413.75,1151.25,-463.75,-1917.5,-2095,190,-181.25,-171.125,407.5,3911.25,-5512.5,-8.4125,-54.70625,91.5125,3.4,5.038125,189.375,-97.8625,97.8625,129.0625,32.55,17.375,-8.4125,54.70625,-91.5125,3.4,-5.038125,-189.375,-91.6875,31.135,-65.2875,26.1329,38.6803,15.2957,5.1283,-4.40908,23.39896702,-30.37,-446.399,-185.718,19.524,-142.97,-344.96,-10.1674,10.1674,-381.25,-2061.25,-1892.5,245,1383.75,1236.25,-60,251.25,268.25,-236,-5322.5,3833.75,-12.975,63.55,-72.765,8.5625,-4.475,-139.5875,66.8225,-66.8225,-96.575,-22.3625,-35.5625,-12.975,-63.55,72.765,8.5625,4.475,139.5875,81.275,19.2025,-7.6875,37.2311,24.6447,24.3778,10.3694,-6.80128,26.66935544,-429.18,-22.55,-9.314,161.322,-361.82,-119.52,14.0084,-14.0084,195,1422.5,1202.5,-450,-1808.75,-1868.75,172.5,-201.25,-151,432.375,3890,-5192.5,-3.2375,-49.825,93.075,-3.0625,-1.157875,182.7125,-89.6375,89.6375,132.325,36.8,5.9125,-3.2375,49.825,-93.075,-3.0625,1.157875,-182.7125,-75.6875,7.0575,-54.075,24.8468,38.7736,17.0935,6.11344,-4.93154,23.85848853,-43.74,-452.175,-175.337,35.987,-141.08,-348.21,-10.98006,10.98006,-391.25,-1988.75,-1790,235,1400,1281.25,-76.25,232.5,271.875,-257.875,-5226.25,3842.5,-8.3875,56.44,-73.53375,6.0875,-10.0075,-143.925,70.39125,-70.39125,-97.525,-12.9125,-10.0875,-8.3875,-56.44,73.53375,6.0875,10.0075,143.925,79.7875,22.39875,-3.3875,35.9142,26.2859,22.4036,9.00089,-5.66148,23.49990304,-423.748,6.25,-26.721,144.69,-356.9,-142.75,13.40271,-13.40271,278.75,1507.5,1265,-476.25,-1832.5,-2001.25,188.75,-178.75,-212.375,390.625,3923.75,-5477.5,-7.075,-39.14,94.04125,-2.7875,-0.37875,196.775,-102.73375,102.73375,115.75,28.425,-15.7125,-7.075,39.14,-94.04125,-2.7875,0.37875,-196.775,-94.625,12.55,-59.725,24.547,38.8487,15.8711,5.8135,-4.88684,25.26456069,-47.17,-447.759,-175.955,26.051,-126.85,-344.22,-10.0576,10.0576,-422.5,-2033.75,-1933.75,235,1223.75,1116.25,-81.25,242.5,289.375,-245.5,-5572.5,3821.25,-8.275,58.8575,-77.54,9.925,-9.83875,-141.825,64.285,-64.285,-90.7875,-29.9125,-26.45,-8.275,-58.8575,77.54,9.925,9.83875,141.825,89.45,19.27625,0.6,59.96129796,60.99657818,60.26582016,60.03796962,59.4024714,58.39626449,60.23734886,59.83503959,-3.5392,-597.14632,593.60712,-18.135,-418.131,15.8278,-630.08224,645.91004,-398.25826,7.44,169.08593,-296.034749,465.120679,-173.997,-14.155,306.35731,-135.191,441.54831,8.82033,160.333,142.813,-396.5086,539.3216,-129.655,-353.1,165.5988,-393.8628,559.4616,-358.7068,-134.9,40.602118,-33.190959,54.648259,-17.70058,-18.06935,15.776112,-12.265618,20.846848,-8.699146,-6.52996,41.546933,7.2972038,27.6621962,8.226388,23.9824,49,50,21,21,0.57196524
1,-196.81,-146.85,154.638,266.06,-394.91,142.11,33.472647,28.673256,18.973257,7.2947263,-5.4012418,18.97516086,-444.49147,-1.3995,-29.59522,146.11947,-337.3013,-159.7756,11.6785307,-11.6785307,186.8875,1484.8125,1187.3125,-592.55,-1866.8125,-2097.6125,229.6,-190.2125,-261.24,421.11,3927.825,-5504.5625,-8.7095,-60.412875,103.716825,17.80075,5.839775,198.967625,-95.2508,95.2508,117.80175,50.71075,0.433625,-8.7095,60.412875,-103.716825,17.80075,-5.839775,-198.967625,-121.822625,21.1795625,-66.532,25.728591,37.923153,15.009645,5.0359243,-4.1534015,18.87504286,-34.18,-470.00181,-154.01506,41.04313,-163.2652,-321.458,-9.9737207,9.9737207,-411.6375,-1854.4875,-1850.8625,294.5375,1595.3875,1370.5875,-60.2,285.5875,277.23875,-267.6525,-5385.025,3864.2875,-13.548375,62.264125,-82.93235,7.007,-10.8752375,-166.097125,83.164775,-83.164775,-106.62025,-15.2565,-28.3835,-13.548375,-62.264125,82.93235,7.007,10.8752375,166.097125,91.956375,9.2963125,15.477375,35.007866,27.641052,21.124258,8.2489344,-5.5344038,19.71664622,-441.49132,3.1944,-23.4105,148.06794,-338.8234,-153.2458,12.8753236,-12.8753236,230.675,1496.8,1219.65,-524.175,-1854.925,-2058.675,205.9,-190.45,-183.9875,412.43,3896.75,-5459.65,-10.61925,-59.761025,97.5605,7.25575,6.8496525,199.74725,-102.18675,102.18675,124.6145,40.296,6.292,-10.61925,59.761025,-97.5605,7.25575,-6.8496525,-199.74725,-101.784,35.9618,-69.0235,27.126298,37.36509,13.46183,4.1752043,-3.5841454,18.72443245,-39.0223,-473.43864,-169.44022,32.59813,-165.7572,-329.0275,-9.2866257,9.2866257,-426.0875,-1984.9,-1891.0125,265.025,1503.6375,1332.975,-49.575,281.275,249.87625,-279.65125,-5352.6375,3827.85,-13.23275,65.954975,-77.1572625,9.524625,-8.949925,-149.277875,72.1206125,-72.1206125,-109.608375,-24.0795,-33.253,-13.23275,-65.954975,77.1572625,9.524625,8.949925,149.277875,75.4565,19.89365,-10.563,36.215547,26.333046,22.015024,9.1476449,-6.1501336,22.04363945,-455.20893,-29.4022,-24.86255,147.60345,-345.7879,-141.8849,12.8673791,-12.8673791,201.25,1502.3125,1246.65,-501.5125,-1737.425,-1844.525,183.35,-212.925,-159.78625,446.15625,3845.725,-5116.6625,-4.75625,-52.898425,98.9905125,2.25625,0.6398975,188.008,-89.0174875,89.0174875,133.4285,41.26,9.695875,-4.75625,52.898425,-98.9905125,2.25625,-0.6398975,-188.008,-84.319125,21.0562875,-58.8865,25.810991,37.515991,15.260894,5.1751854,-4.2006673,19.3006172,-51.3657,-477.85979,-161.39612,47.88168,-162.177,-331.9526,-10.0857086,10.0857086,-426.2375,-1920.725,-1763.2125,250.825,1501.0875,1343.325,-62.0875,260.9625,255.34,-288.88,-5125.625,3790.725,-10.434125,60.5120125,-77.0730125,7.63375,-13.999875,-150.3855,73.3124875,-73.3124875,-102.777875,-25.7785,-1.168,-10.434125,-60.5120125,77.0730125,7.63375,13.999875,150.3855,75.13925,22.4702375,-9.83325,34.681929,27.720305,19.926689,7.7990633,-5.1652674,18.91098428,-448.22508,-0.2503,-40.55043,129.49249,-340.1914,-165.718,12.1276257,-12.1276257,289.8875,1591.925,1334.0875,-518.5125,-1771.725,-1922.7625,200.3375,-190.225,-227.4725,398.31625,3877.3,-5335.3125,-9.51875,-41.5801,99.979575,-1.162125,-0.3458625,201.8925,-101.912925,101.912925,116.13425,32.0835,-13.033375,-9.51875,41.5801,-99.979575,-1.162125,0.3458625,-201.8925,-104.30325,21.3642375,-61.920125,25.62013,37.636914,14.070012,4.8293936,-4.1329684,20.61241481,-51.8124,-471.05888,-162.87716,37.55708,-149.5888,-330.2732,-9.2406184,9.2406184,-459.425,-1942.825,-1961.25,259.125,1322.825,1204.95,-74.775,273.025,281.82,-273.4375,-5642.475,3831.6,-10.1835,63.8772,-82.750125,9.80025,-13.632975,-152.2595,69.509375,-69.509375,-106.313,-24.453,-32.5835,-10.1835,-63.8772,82.750125,9.80025,13.632975,152.2595,85.7175,20.9756,-5.55175,60.64810038,61.69738464,60.86243958,61.14251889,60.15694649,59.39121965,61.11673322,60.74260996,-21.9058,-595.8072,573.9014,-461.29902,-22.63,15.8971,-630.01893,645.91603,11.7715,-441.023,169.0817,-289.748572,458.830272,-35.96997,-167.986,306.34408,-127.9064,434.25048,165.10488,27.489,140.4981,-396.5091,537.0072,-342.12,-140.32,165.5902,-397.3908,562.981,-122.3671,-337.74,31.04421,-40.597276,57.714676,-27.82639,-24.142393,11.419498,-15.778268,21.851138,-12.215311,-9.7109341,44.850576,2.5836872,36.6291128,3.5724244,25.657536,,,,,
2,-197.23,-142.25,153.373,264.933,-395.35,140.52,31.885258,30.10357,16.443414,5.9588542,-4.5885768,14.44704074,-469.42184,-13.0706,-45.52466,130.72836,-321.0326,-183.518,10.4845598,-10.4845598,191.25,1473.65,1184.525,-633.4,-1803.6,-1981.35,241.7,-193.75,-292.61,405.0025,3824.35,-5216.725,-9.35,-67.853675,106.4551,18.52225,8.865975,198.28425,-91.82915,91.82915,108.0885,60.72925,-4.11125,-9.35,67.853675,-106.4551,18.52225,-8.865975,-198.28425,-127.55675,7.2169,-58.4805,26.88754,36.510612,12.875848,3.9530982,-3.3448676,14.40638214,-47.7048,-497.26688,-138.67928,55.31352,-185.8154,-304.736,-8.9227498,8.9227498,-456.5,-1761.35,-1780.825,304.275,1601,1372.375,-44.15,311.9,263.755,-296.8275,-5154.05,3779.9,-15.01025,63.389525,-85.243175,12.65275,-17.734175,-165.1315,79.888325,-79.888325,-111.467,-23.36275,-30.20675,-15.01025,-63.389525,85.243175,12.65275,17.734175,165.1315,88.08325,9.313425,15.6545,33.649944,29.189532,18.565772,6.977416,-4.7406868,15.21539875,-466.21668,-7.2836,-39.2382,133.25788,-323.3348,-177.6656,11.588356,-11.588356,237.95,1491.2,1205.85,-574.5,-1782.25,-1966.4,221.8,-194.55,-211.155,414.08,3790.6,-5194.5,-12.606,-65.04285,101.9537,11.055,10.87593,200.546,-98.5923,98.5923,118.678,49.862,-5.189,-12.606,65.04285,-101.9537,11.055,-10.87593,-200.546,-111.3425,31.4724,-64.6715,28.047864,35.915526,11.517108,3.1756112,-2.7458244,14.25624908,-49.9048,-498.9512,-151.66282,46.55268,-188.2296,-312.1876,-8.3414968,8.3414968,-468.825,-1885.6,-1838.575,287.125,1562.95,1360.825,-42.075,301.275,231.5475,-325.645,-5225.4,3748.975,-12.117,65.85595,-80.295225,11.685,-13.7528,-156.808,76.512775,-76.512775,-118.63975,-28.26025,-21.24525,-12.117,-65.85595,80.295225,11.685,13.7528,156.808,70.16525,20.5277,-9.4015,35.095102,28.016434,19.644526,7.8691494,-5.4579556,17.68095423,-479.4928,-38.7186,-40.93956,132.94426,-329.6868,-163.6144,11.7753766,-11.7753766,195.4,1484.425,1205.25,-543.825,-1663.175,-1766.85,195.025,-215.4,-177.5875,452.21,3721.375,-4845.925,-6.9885,-56.36685,102.000375,8.63125,5.5494975,184.2625,-82.262125,82.262125,131.39575,47.37275,9.80275,-6.9885,56.36685,-102.000375,8.63125,-5.5494975,-184.2625,-92.03925,27.549475,-54.93425,26.715666,36.247882,13.35725,4.2000092,-3.4342916,15.00175151,-60.9658,-502.0625,-146.43056,60.08938,-182.739,-315.2608,-9.1572408,9.1572408,-462.2,-1828.55,-1695.9,273.45,1540.975,1351.125,-50.425,284.85,236.7075,-309.35,-4892.7,3699.65,-11.73425,62.31965,-79.471575,10.954,-18.856425,-155.239,75.767425,-75.767425,-99.74875,-44.32975,9.87175,-11.73425,-62.31965,79.471575,10.954,18.856425,155.239,70.5,22.126325,-12.027,33.34524,29.149542,17.452222,6.5386394,-4.6242992,14.61200839,-471.0286,-9.363,-54.63254,113.75992,-323.109,-187.3298,10.9135826,-10.9135826,282.625,1579.25,1316.4,-548.625,-1690.625,-1778.4,210.9,-195,-243.105,402.5,3768.025,-4969.825,-11.122,-46.4211,103.2178,2.08275,2.322825,196.46125,-93.24345,93.24345,114.5125,39.54175,-12.657,-11.122,46.4211,-103.2178,2.08275,-2.322825,-196.46125,-111.17125,22.582825,-56.695,26.643268,36.261844,12.151996,3.7951536,-3.3311512,16.12348488,-58.834,-493.45396,-148.43404,49.6124,-172.4244,-315.4036,-8.3568424,8.3568424,-493.55,-1827.4,-1934.95,279.5,1390.1,1251.05,-65.95,296.85,271.985,-302.28,-5509.3,3766.7,-10.64,66.6483,-85.87725,10.8815,-17.81215,-160.2745,74.39725,-74.39725,-117.3365,-24.5225,-28.501,-10.64,-66.6483,85.87725,10.8815,17.81215,160.2745,81.4925,22.4125,-8.9275,61.17403897,62.18276088,61.28924025,61.99137184,60.69680375,60.18982217,61.78490011,61.48829283,-21.9468,-595.8264,573.8796,-26.7394,-415.595,10.6,-622.25804,632.85804,-376.2212,10.6,157.36472,-289.743692,447.108412,-194.27856,-7.984,295.83312,-127.88484,423.71796,-10.60568,162.103,140.5,-412.2182,552.7182,-129.927,-353.94,144.9836,-397.4126,542.3962,-376.465,-128.04,40.767568,-31.04883,54.65993,-18.037542,-16.289416,15.83767,-11.419932,20.874052,-8.7192626,-5.6458206,41.895008,7.0835024,29.1552976,8.2600818,25.529272,,,,,
